ResponseID,V2,V3,V4,V5,V6,V7,V8,V9,V10,Consent,Instr,Sex_Sort,Instr_time_1,Instr_time_2,Instr_time_3,Instr_time_4,Story1B,1B_Improb_1,1B_Improb_2,1B_Improb_3,1B_Improb_4,1B_Immoral_1,1B_Immoral_2,1B_Immoral_3,1B_Immoral_4,1B_Impossible_1,1B_Impossible_2,1B_Impossible_3,1B_Impossible_4,1B_time_1,1B_time_2,1B_time_3,1B_time_4,Story2b,2B_Improbable_1,2B_Improbable_2,2B_Improbable_3,2B_Improbable_4,2B_Immoral_1,2B_Immoral_2,2B_Immoral_3,2B_Immoral_4,2B_Impossible_1,2B_Impossible_2,2B_Impossible_3,2B_Impossible_4,2B_time_1,2B_time_2,2B_time_3,2B_time_4,Story3b,3B_Improbable_1,3B_Improbable_2,3B_Improbable_3,3B_Improbable_4,3B_Immoral_1,3B_Immoral_2,3B_Immoral_3,3B_Immoral_4,3B_Impossible_1,3B_Impossible_2,3B_Impossible_3,3B_Impossible_4,3B_time_1,3B_time_2,3B_time_3,3B_time_4,Story4b,4B_Improbable_1,4B_Improbable_2,4B_Improbable_3,4B_Improbable_4,4B_Immoral_1,4B_Immoral_2,4B_Immoral_3,4B_Immoral_4,4B_Impossible_1,4B_Impossible_2,4B_Impossible_3,4B_Impossible_4,4B_time_1,4B_time_2,4B_time_3,4B_time_4,Story5b,5B_Improbable_1,5B_Improbable_2,5B_Improbable_3,5B_Improbable_4,5B_Immoral_1,5B_Immoral_2,5B_Immoral_3,5B_Immoral_4,5B_Impossible_1,5B_Impossible_2,5B_Impossible_3,5B_Impossible_4,5B_time_1,5B_time_2,5B_time_3,5B_time_4,Story6b,6B_improbable_1,6B_improbable_2,6B_improbable_3,6B_improbable_4,6B_immoral_1,6B_immoral_2,6B_immoral_3,6B_immoral_4,6B_impossible_1,6B_impossible_2,6B_impossible_3,6B_impossible_4,6B_time_1,6B_time_2,6B_time_3,6B_time_4,Story7b,7B_Improbable_1,7B_Improbable_2,7B_Improbable_3,7B_Improbable_4,7B_Immoral_1,7B_Immoral_2,7B_Immoral_3,7B_Immoral_4,7B_Impossible_1,7B_Impossible_2,7B_Impossible_3,7B_Impossible_4,7B_time_1,7B_time_2,7B_time_3,7B_time_4,story8b,8B_Improbable_1,8B_Improbable_2,8B_Improbable_3,8B_Improbable_4,8B_Immoral_1,8B_Immoral_2,8B_Immoral_3,8B_Immoral_4,8B_Impossible_1,8B_Impossible_2,8B_Impossible_3,8B_Impossible_4,8B_time_1,8B_time_2,8B_time_3,8B_time_4,Story1g,1G_Improbable_1,1G_Improbable_2,1G_Improbable_3,1G_Improbable_4,1G_Immoral_1,1G_Immoral_2,1G_Immoral_3,1G_Immoral_4,1G_Impossible_1,1G_Impossible_2,1G_Impossible_3,1G_Impossible_4,1G_time_1,1G_time_2,1G_time_3,1G_time_4,Story2g,2G_Improbable_1,2G_Improbable_2,2G_Improbable_3,2G_Improbable_4,2G_Immoral_1,2G_Immoral_2,2G_Immoral_3,2G_Immoral_4,2G_Impossible_1,2G_Impossible_2,2G_Impossible_3,2G_Impossible_4,2G_time_1,2G_time_2,2G_time_3,2G_time_4,Story3g,3G_Improbable_1,3G_Improbable_2,3G_Improbable_3,3G_Improbable_4,3G_Immoral_1,3G_Immoral_2,3G_Immoral_3,3G_Immoral_4,3G_Impossible_1,3G_Impossible_2,3G_Impossible_3,3G_Impossible_4,3G_time_1,3G_time_2,3G_time_3,3G_time_4,Story4g,4G_improbable_1,4G_improbable_2,4G_improbable_3,4G_improbable_4,4G_immoral_1,4G_immoral_2,4G_immoral_3,4G_immoral_4,4G_impossible_1,4G_impossible_2,4G_impossible_3,4G_impossible_4,4G_time_1,4G_time_2,4G_time_3,4G_time_4,Story5g,5G_improbable_1,5G_improbable_2,5G_improbable_3,5G_improbable_4,5G_Immoral_1,5G_Immoral_2,5G_Immoral_3,5G_Immoral_4,5G_Impossible_1,5G_Impossible_2,5G_Impossible_3,5G_Impossible_4,5G_time_1,5G_time_2,5G_time_3,5G_time_4,Story6g,6G_improbable_1,6G_improbable_2,6G_improbable_3,6G_improbable_4,6G_immoral_1,6G_immoral_2,6G_immoral_3,6G_immoral_4,6G_impossible_1,6G_impossible_2,6G_impossible_3,6G_impossible_4,6G_time_1,6G_time_2,6G_time_3,6G_time_4,Story7g,7G_improbable_1,7G_improbable_2,7G_improbable_3,7G_improbable_4,7G_immoral_1,7G_immoral_2,7G_immoral_3,7G_immoral_4,7G_impossible_1,7G_impossible_2,7G_impossible_3,7G_impossible_4,7G_time_1,7G_time_2,7G_time_3,7G_time_4,Story8g,8G_improbable_1,8G_improbable_2,8G_improbable_3,8G_improbable_4,8G_immoral_1,8G_immoral_2,8G_immoral_3,8G_immoral_4,8G_impossible_1,8G_impossible_2,8G_impossible_3,8G_impossible_4,8G_time_1,8G_time_2,8G_time_3,8G_time_4,Demo_Instr,Age,Gender,Ethnicity,Education,SES,Lang,DO-BR-FL_29,DO-BR-FL_28,DO-BL-Story1B,DO-BL-Story2B,DO-BL-Story3B,DO-BL-Story4B,DO-BL-Story5B,DO-BL-Story6B,DO-BL-Story7B,DO-BL-Story8B,DO-BL-Story1G,DO-BL-Story2G,DO-BL-Story3G,DO-BL-Story4G,DO-BL-Story5G,DO-BL-Story6G,DO-BL-Story7G,DO-BL-Story8G,DO-Q-1B_Improb,DO-Q-3B_Improbable,DO-Q-4B_Improbable,DO-Q-5B_Improbable,DO-Q-6B_improbable,DO-Q-7B_Improbable,DO-Q-8B_Improbable,DO-Q-1G_Improbable,DO-Q-2G_Improbable,DO-Q-3G_Improbable,DO-Q-4G_improbable,DO-Q-5G_improbable,DO-Q-6G_improbable,DO-Q-7G_improbable,DO-Q-8G_improbable,DO-Q-2B_Improbable,DO-Q-1B_Immoral,DO-Q-1B_Impossible,DO-Q-2B_Impossible,DO-Q-3B_Impossible,DO-Q-4B_Impossible,DO-Q-5B_Impossible,DO-Q-6B_impossible,DO-Q-7B_Impossible,DO-Q-8B_Impossible,DO-Q-1G_Impossible,DO-Q-2G_Impossible,DO-Q-3G_Impossible,DO-Q-4G_impossible,DO-Q-5G_Impossible,DO-Q-6G_impossible,DO-Q-7G_impossible,DO-Q-8G_impossible,DO-Q-2B_Immoral,DO-Q-3B_Immoral,DO-Q-4B_Immoral,DO-Q-5B_Immoral,DO-Q-6B_immoral,DO-Q-7B_Immoral,DO-Q-8B_Immoral,DO-Q-1G_Immoral,DO-Q-2G_Immoral,DO-Q-3G_Immoral,DO-Q-5G_Immoral,DO-Q-6G_immoral,DO-Q-7G_immoral,DO-Q-8G_immoral,DO-Q-4G_immoral,LocationLatitude,LocationLongitude,LocationAccuracy
R_27HJgws1h2nYhBX,Default Response Set,Anonymous,,,73.3.216.99,0,3/21/2017 10:07,3/21/2017 10:16,1,1,1,1,22.463,22.463,23.732,1,1,,,,,3,1,1,2,,,,,43.787,63.747,65.805,4,1,,,,,,,,,3,2,2,2,37.388,54.649,56.021,4,1,,,,,,,,,3,2,2,2,64.843,79.387,80.784,4,1,,,,,,,,,3,2,2,2,34.446,50.816,53.848,5,1,3,1,2,2,,,,,,,,,16.98,35.583,36.844,4,1,3,1,1,2,,,,,,,,,32.241,65.049,66.533,5,1,,,,,3,1,1,2,,,,,65.846,84.845,86.378,4,1,,,,,,,,,1,3,2,2,36.049,65.745,66.963,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,1,2,3,7,1,Story 1B|Story 4B|Story 3B|Story 6B|Story 8B|Story 7B|Story 5B|Story 2B,,Story1B|1B_Immoral|1B_time,Story2b|2B_Impossible|2B_time,Story3b|3B_Impossible|3B_time,Story4b|4B_Impossible|4B_time,Story5b|5B_Improbable|5B_time,Story6b|6B_improbable|6B_time,Story7b|7B_Immoral|7B_time,story8b|8B_Impossible|8B_time,,,,,,,,,1|2|3|4,1|2|3|4,1|2|3|4,4|2|3|1,2|3|4|1,1|2|3|4,1|2|3|4,,,,,,,,,1|2|3|4,4|2|3|1,1|2|3|4,3|4|1|2,2|3|1|4,2|4|1|3,1|2|3|4,1|2|3|4,1|2|3|4,1|3|2|4,,,,,,,,,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,8|9|10|11,1|2|3|4,1|2|3|4,,,,,,,,,39.74279785,-104.8996964,-1
R_3sjLGs9uyd9tf4s,Default Response Set,Anonymous,,,73.233.150.132,0,3/21/2017 10:08,3/21/2017 10:17,1,1,1,1,0,0,16.737,0,1,,,,,,,,,1,1,2,2,11.232,18.601,19.79,4,1,,,,,,,,,1,2,2,2,191.577,207.229,208.353,4,1,,,,,,,,,1,1,2,2,18.123,24.149,25.791,4,1,,,,,,,,,1,1,2,2,12.509,21.188,22.231,4,1,,,,,,,,,1,1,2,2,13.42,25.049,25.641,5,1,,,,,,,,,1,1,2,2,12.793,22.92,24.308,4,1,1,1,2,3,,,,,,,,,14.403,29.094,30.118,5,1,,,,,,,,,1,1,2,2,13.574,32.542,34.244,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,1,5,4,8,1,Story 8B|Story 3B|Story 4B|Story 6B|Story 5B|Story 2B|Story 7B|Story 1B,,Story1B|1B_Impossible|1B_time,Story2b|2B_Impossible|2B_time,Story3b|3B_Impossible|3B_time,Story4b|4B_Impossible|4B_time,Story5b|5B_Impossible|5B_time,Story6b|6B_impossible|6B_time,Story7b|7B_Improbable|7B_time,story8b|8B_Impossible|8B_time,,,,,,,,,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,4|3|1|2,1|2|3|4,,,,,,,,,1|2|3|4,1|2|3|4,3|1|4|2,3|4|1|2,2|1|4|3,4|2|1|3,1|3|4|2,1|4|3|2,1|2|3|4,2|1|3|4,,,,,,,,,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,8|9|10|11,1|2|3|4,1|2|3|4,,,,,,,,,40.104599,-74.95130157,-1
R_3KNlqDLX87Q3Xkq,Default Response Set,Anonymous,,,149.101.1.116,0,3/21/2017 10:06,3/21/2017 10:17,1,1,1,1,5.902,5.902,6.979,1,1,,,,,,,,,1,2,2,2,17.963,31.922,32.461,5,1,1,1,2,2,,,,,,,,,22.387,53.235,53.934,7,1,,,,,3,3,1,2,,,,,18.716,102.65,103.33,7,1,,,,,,,,,1,2,2,2,3.247,69.334,70.25,6,1,1,1,2,2,,,,,,,,,15.434,40.626,41.599,4,1,1,1,1,2,,,,,,,,,91.656,120.415,123.688,5,1,,,,,3,2,1,2,,,,,12.203,41.138,41.463,6,1,1,1,2,2,,,,,,,,,117.348,140.708,141.659,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,1,5,8,4,1,Story 1B|Story 7B|Story 4B|Story 5B|Story 8B|Story 2B|Story 6B|Story 3B,,Story1B|1B_Impossible|1B_time,Story2b|2B_Improbable|2B_time,Story3b|3B_Immoral|3B_time,Story4b|4B_Impossible|4B_time,Story5b|5B_Improbable|5B_time,Story6b|6B_improbable|6B_time,Story7b|7B_Immoral|7B_time,story8b|8B_Improbable|8B_time,,,,,,,,,1|2|3|4,1|2|3|4,1|2|3|4,4|2|1|3,4|2|3|1,1|2|3|4,1|4|2|3,,,,,,,,,4|2|1|3,1|2|3|4,2|1|4|3,1|2|3|4,1|2|3|4,1|4|2|3,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,,,,,,,,,1|2|3|4,2|4|1|3,1|2|3|4,1|2|3|4,8|9|10|11,2|3|1|4,1|2|3|4,,,,,,,,,38.80479431,-77.04689789,-1
R_2Sl8TuchD2OApr2,Default Response Set,Anonymous,,,184.166.87.77,0,3/21/2017 10:13,3/21/2017 10:17,1,1,1,1,1.402,1.402,8.871,1,1,1,1,2,2,,,,,,,,,8.463,20.103,20.961,4,1,1,1,2,2,,,,,,,,,10.374,23.495,24.198,4,1,1,1,2,2,,,,,,,,,9.556,17.039,18.757,4,1,1,1,2,2,,,,,,,,,4.941,13.731,14.306,4,1,,,,,3,2,1,2,,,,,8.847,27.994,29.176,5,1,,,,,,,,,1,3,2,2,9.187,28.228,29.006,4,1,,,,,3,2,1,2,,,,,7.4,21.006,21.795,5,1,1,1,2,2,,,,,,,,,13.683,35.129,36.067,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,1,5,5,7,1,Story 8B|Story 1B|Story 4B|Story 5B|Story 2B|Story 7B|Story 3B|Story 6B,,Story1B|1B_Improb|1B_time,Story2b|2B_Improbable|2B_time,Story3b|3B_Improbable|3B_time,Story4b|4B_Improbable|4B_time,Story5b|5B_Immoral|5B_time,Story6b|6B_impossible|6B_time,Story7b|7B_Immoral|7B_time,story8b|8B_Improbable|8B_time,,,,,,,,,3|1|4|2,4|3|2|1,1|2|4|3,1|2|3|4,1|2|3|4,1|2|3|4,2|4|3|1,,,,,,,,,2|4|1|3,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,1|3|2|4,1|2|3|4,1|2|3|4,,,,,,,,,1|2|3|4,1|2|3|4,1|2|3|4,1|2|4|3,8|9|10|11,2|4|1|3,1|2|3|4,,,,,,,,,46.85820007,-113.9896011,-1
R_1rCGyxLpAyc7s9e,Default Response Set,Anonymous,,,207.172.183.90,0,3/21/2017 10:03,3/21/2017 10:18,1,1,1,2,2.828,4.401,4.817,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,2,2,2,19.081,46.142,46.794,5,1,1,1,2,2,,,,,,,,,10.254,26.383,27.139,4,1,,,,,3,1,1,2,,,,,15.797,50.144,50.427,7,1,,,,,,,,,1,2,2,2,28.322,89.034,89.802,6,1,,,,,,,,,1,2,2,2,15.503,28.125,29.154,4,1,,,,,,,,,1,1,2,2,231.502,505.538,506.61,4,1,3,1,1,2,,,,,,,,,47.194,60.29,61.087,4,1,,,,,,,,,1,2,2,2,9.308,29.735,30.329,4,,32,2,5,5,7,1,,Story 4G|Story 2G|Story 3G|Story 6G|Story 1G|Story 8G|Story 5G|Story 7G,,,,,,,,,Story1g|1G_Impossible|1G_time,Story2g|2G_Improbable|2G_time,Story3g|3G_Immoral|3G_time,Story4g|4G_impossible|4G_time,Story5g|5G_Impossible|5G_time,Story6g|6G_impossible|6G_time,Story7g|7G_improbable|7G_time,Story8g|8G_impossible|8G_time,,,,,,,,1|2|3|4,3|4|1|2,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,1|4|3|2,1|2|3|4,,,,,,,,,,,4|2|1|3,1|2|3|4,1|2|3|4,1|4|3|2,2|3|4|1,2|3|4|1,1|2|3|4,3|2|1|4,,,,,,,,1|2|3|4,1|2|3|4,2|1|3|4,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,40.60620117,-75.47799683,-1
R_3fDd6BxqhReoTop,Default Response Set,Anonymous,,,98.227.126.206,0,3/21/2017 10:14,3/21/2017 10:19,1,1,1,1,7.326,7.326,9.608,1,1,1,1,2,2,,,,,,,,,8.631,23.136,23.752,4,1,,,,,,,,,1,2,2,2,29.465,54.425,60.478,5,1,,,,,,,,,1,2,2,2,9.507,25.821,32.927,5,1,,,,,3,2,2,2,,,,,11.901,28.265,34.921,5,1,,,,,,,,,1,2,2,2,19.686,30.128,30.902,4,1,1,1,1,2,,,,,,,,,16.671,35.527,36.952,4,1,1,1,1,2,,,,,,,,,18.512,34.994,35.523,4,1,1,1,2,2,,,,,,,,,16.648,30.505,32.564,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,1,5,5,7,1,Story 2B|Story 4B|Story 5B|Story 6B|Story 7B|Story 8B|Story 1B|Story 3B,,Story1B|1B_Improb|1B_time,Story2b|2B_Impossible|2B_time,Story3b|3B_Impossible|3B_time,Story4b|4B_Immoral|4B_time,Story5b|5B_Impossible|5B_time,Story6b|6B_improbable|6B_time,Story7b|7B_Improbable|7B_time,story8b|8B_Improbable|8B_time,,,,,,,,,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,2|4|1|3,1|2|3|4,3|2|4|1,,,,,,,,,1|2|3|4,1|2|3|4,1|2|3|4,3|2|1|4,4|3|2|1,1|2|3|4,4|1|2|3,1|2|3|4,1|2|3|4,1|2|3|4,,,,,,,,,1|2|3|4,1|2|3|4,4|3|2|1,1|2|3|4,8|9|10|11,1|2|3|4,1|2|3|4,,,,,,,,,42.34120178,-88.11370087,-1
R_2v6LYDn8F59fdLe,Default Response Set,Anonymous,,,174.60.204.10,0,3/21/2017 10:16,3/21/2017 10:21,1,1,1,1,1.449,1.449,4.901,1,1,,,,,3,1,1,2,,,,,10.209,24.054,25.826,5,1,,,,,,,,,1,3,2,2,9.83,26.162,28.632,4,1,,,,,,,,,1,1,2,2,22.324,42.414,43.545,4,1,,,,,3,2,1,2,,,,,8.632,16.133,16.972,4,1,,,,,,,,,1,3,2,2,10.062,19.815,25.173,4,1,1,1,1,2,,,,,,,,,25.985,36.324,41.757,4,1,,,,,3,1,1,2,,,,,11.431,22.55,26.806,4,1,,,,,3,1,1,2,,,,,10.756,34.839,35.937,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,1,5,2,9,1,Story 3B|Story 7B|Story 1B|Story 8B|Story 4B|Story 6B|Story 5B|Story 2B,,Story1B|1B_Immoral|1B_time,Story2b|2B_Impossible|2B_time,Story3b|3B_Impossible|3B_time,Story4b|4B_Immoral|4B_time,Story5b|5B_Impossible|5B_time,Story6b|6B_improbable|6B_time,Story7b|7B_Immoral|7B_time,story8b|8B_Immoral|8B_time,,,,,,,,,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,4|3|1|2,1|2|3|4,1|2|3|4,,,,,,,,,1|2|3|4,4|2|3|1,1|2|3|4,3|1|2|4,2|1|3|4,1|2|3|4,3|4|1|2,1|2|3|4,1|2|3|4,1|2|3|4,,,,,,,,,1|2|3|4,1|2|3|4,1|3|2|4,1|2|3|4,8|9|10|11,4|1|2|3,3|4|2|1,,,,,,,,,40.30839539,-76.69539642,-1
R_1JFPQ3WEgR6aQkq,Default Response Set,Anonymous,,,70.174.94.152,0,3/21/2017 10:17,3/21/2017 10:22,1,1,1,2,6.883,6.883,8.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,2,1,2,,,,,6.04,19.51,22.607,6,1,3,1,2,3,,,,,,,,,3.915,25.386,26.686,8,1,,,,,3,2,2,2,,,,,3.959,36.31,38.29,7,1,,,,,3,2,2,2,,,,,4.862,15.02,16.061,5,1,1,1,1,2,,,,,,,,,8.996,29.936,31.203,7,1,1,1,2,2,,,,,,,,,7.519,36.818,37.972,7,1,,,,,,,,,1,2,2,2,2.984,23.645,24.841,7,1,3,1,2,2,,,,,,,,,3.044,33.201,34.039,7,,35,2,5,4,6,1,,Story 5G|Story 3G|Story 7G|Story 6G|Story 1G|Story 4G|Story 8G|Story 2G,,,,,,,,,Story1g|1G_Immoral|1G_time,Story2g|2G_Improbable|2G_time,Story3g|3G_Immoral|3G_time,Story4g|4G_immoral|4G_time,Story5g|5G_improbable|5G_time,Story6g|6G_improbable|6G_time,Story7g|7G_impossible|7G_time,Story8g|8G_improbable|8G_time,,,,,,,,1|2|3|4,4|1|2|3,1|2|3|4,1|2|3|4,2|1|4|3,2|4|1|3,1|2|3|4,1|2|3|4,,,,,,,,,,,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,1|4|2|3,1|2|3|4,,,,,,,,1|3|4|2,1|2|3|4,3|1|2|4,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,3|4|1|2,36.88299561,-76.26100159,-1
R_071hWOyGlPxgB5n,Default Response Set,Anonymous,,,216.188.232.86,0,3/21/2017 10:16,3/21/2017 10:23,1,1,1,1,16.246,39.874,41.403,4,1,1,1,2,2,,,,,,,,,23.086,46.974,48.777,5,1,,,,,3,1,1,2,,,,,16.866,59.712,60.761,9,1,3,1,2,2,,,,,,,,,27.056,39.114,44.713,6,1,,,,,,,,,1,2,2,2,13.374,23.472,25.095,4,1,3,2,1,2,,,,,,,,,7.172,52.373,63.067,8,1,,,,,3,1,1,2,,,,,26.375,62.366,64.024,10,1,,,,,,,,,1,2,2,2,13.806,30.988,34.628,5,1,3,1,2,2,,,,,,,,,27.316,40.153,41.102,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,1,2,2,8,1,Story 5B|Story 6B|Story 4B|Story 2B|Story 3B|Story 8B|Story 7B|Story 1B,,Story1B|1B_Improb|1B_time,Story2b|2B_Immoral|2B_time,Story3b|3B_Improbable|3B_time,Story4b|4B_Impossible|4B_time,Story5b|5B_Improbable|5B_time,Story6b|6B_immoral|6B_time,Story7b|7B_Impossible|7B_time,story8b|8B_Improbable|8B_time,,,,,,,,,3|4|1|2,2|4|1|3,1|2|3|4,3|2|4|1,1|2|3|4,1|2|3|4,1|3|2|4,,,,,,,,,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,2|3|4|1,1|2|3|4,1|2|3|4,3|1|2|4,1|2|3|4,,,,,,,,,4|2|1|3,1|2|3|4,1|2|3|4,1|2|3|4,10|8|11|9,1|2|3|4,1|2|3|4,,,,,,,,,27.68510437,-97.40029907,-1
R_ZaeMbE7ON3NlXBD,Default Response Set,Anonymous,,,73.163.230.211,0,3/21/2017 10:23,3/21/2017 10:26,1,1,1,1,5.4,5.4,7.747,1,1,,,,,,,,,3,2,3,1,2.282,8.612,8.938,8,1,,,,,,,,,2,2,3,2,0,0,3.014,0,1,,,,,1,2,2,,,,,,34.204,35.562,36.174,4,1,,,,,2,2,3,1,,,,,0.974,2.679,3.359,5,1,2,3,3,1,,,,,,,,,51.516,51.516,54.936,1,1,,,,,2,3,3,2,,,,,0,0,2.364,0,1,,,,,1,3,1,1,,,,,0.86,2.478,3.176,5,1,,,,,,,,,1,2,3,2,1.726,5.581,5.987,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,1,5,6,5,1,Story 8B|Story 1B|Story 4B|Story 7B|Story 3B|Story 5B|Story 6B|Story 2B,,Story1B|1B_Impossible|1B_time,Story2b|2B_Impossible|2B_time,Story3b|3B_Immoral|3B_time,Story4b|4B_Immoral|4B_time,Story5b|5B_Improbable|5B_time,Story6b|6B_immoral|6B_time,Story7b|7B_Immoral|7B_time,story8b|8B_Impossible|8B_time,,,,,,,,,1|2|3|4,1|2|3|4,1|2|3|4,1|3|4|2,1|2|3|4,1|2|3|4,1|2|3|4,,,,,,,,,1|2|3|4,1|2|3|4,2|4|3|1,3|4|2|1,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,4|2|1|3,,,,,,,,,1|2|3|4,1|2|4|3,4|3|1|2,1|2|3|4,10|11|9|8,2|1|4|3,1|2|3|4,,,,,,,,,39.27839661,-76.55699921,-1
R_2f6WQrJgwbbITex,Default Response Set,Anonymous,,,12.204.222.254,0,3/21/2017 10:08,3/21/2017 10:26,1,1,1,1,242.157,250.5,253.109,2,1,,,,,,,,,1,2,2,2,5.944,37.296,43.961,12,1,1,1,2,2,,,,,,,,,6.53,32.401,33.968,6,1,,,,,3,1,1,2,,,,,19.854,38.726,41.082,8,1,3,1,2,2,,,,,,,,,25.876,33.621,34.501,4,1,,,,,3,1,1,2,,,,,2.219,5.62,6.5,4,1,,,,,,,,,1,2,2,2,242.061,263.957,267.375,8,1,,,,,,,,,1,2,2,2,6.504,13.871,16.952,4,1,,,,,,,,,1,2,2,2,29.562,33.997,35.069,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,1,5,5,5,1,Story 1B|Story 7B|Story 6B|Story 3B|Story 8B|Story 2B|Story 5B|Story 4B,,Story1B|1B_Impossible|1B_time,Story2b|2B_Improbable|2B_time,Story3b|3B_Immoral|3B_time,Story4b|4B_Improbable|4B_time,Story5b|5B_Immoral|5B_time,Story6b|6B_impossible|6B_time,Story7b|7B_Impossible|7B_time,story8b|8B_Impossible|8B_time,,,,,,,,,1|2|3|4,1|2|3|4,3|4|2|1,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,,,,,,,,,3|1|4|2,1|2|3|4,1|4|3|2,1|2|3|4,1|2|3|4,1|2|3|4,1|2|3|4,3|2|4|1,2|3|4|1,4|3|2|1,,,,,,,,,1|2|3|4,2|3|4|1,1|2|3|4,3|2|1|4,8|9|10|11,1|2|3|4,1|2|3|4,,,,,,,,,35.04679871,-85.29160309,-1
